"alice" "great_expectations"
"bear" 0.00735348187366718 0.0149135281679263
"camilla" 0 0.0159787801799211
"consider" 0.0147069637473344 0.0138482761559316
"direction" 0.018383704684168 0.0133156501499342
"expected" 0.00367674093683359 0.0154461541739237
"fast" 0.0147069637473344 0.0138482761559316
"foot" 0.0367674093683359 0.0106525201199474
"holding" 0.0110302228105008 0.014380902161929
"hot" 0.018383704684168 0.0133156501499342
"immediately" 0.0110302228105008 0.014380902161929
"jack" 0 0.0159787801799211
"keeping" 0.00735348187366718 0.0149135281679263
"meaning" 0.0294139274946687 0.0117177721319421
"paper" 0.0147069637473344 0.0138482761559316
"run" 0.0147069637473344 0.0138482761559316
"settled" 0.0110302228105008 0.014380902161929
"sound" 0.0147069637473344 0.0138482761559316
"sunday" 0 0.0159787801799211
"therefore" 0.00367674093683359 0.0154461541739237
"waited" 0.0404441503051695 0.01011989411395
"begun" 0.0257371865578351 0.0117177721319421
"broken" 0.0220604456210015 0.0122503981379395
"clerk" 0 0.0154461541739237
"effect" 0.0110302228105008 0.0138482761559316
"engaged" 0.00367674093683359 0.0149135281679263
"evidence" 0.0257371865578351 0.0117177721319421
"expectations" 0 0.0154461541739237
"fur" 0.0110302228105008 0.0138482761559316
"mere" 0 0.0154461541739237
"miserable" 0.00735348187366718 0.014380902161929
"showed" 0 0.0154461541739237
"sleep" 0.0220604456210015 0.0122503981379395
"somebody" 0.0257371865578351 0.0117177721319421
"staring" 0.0110302228105008 0.0138482761559316
"terror" 0.00367674093683359 0.0149135281679263
"village" 0 0.0154461541739237
"watch" 0.0294139274946687 0.0111851461259447
"week" 0.0110302228105008 0.0138482761559316
"ago" 0.00735348187366718 0.0138482761559316
"believed" 0.00367674093683359 0.014380902161929
"boar" 0 0.0149135281679263
"care" 0.0147069637473344 0.0127830241439369
"caterpillar" 0.102948746231341 0
"chance" 0.0147069637473344 0.0127830241439369
"dare" 0.018383704684168 0.0122503981379395
"exactly" 0.0294139274946687 0.0106525201199474
"giving" 0.00735348187366718 0.0138482761559316
"hat" 0.00367674093683359 0.014380902161929
"hundred" 0.00367674093683359 0.014380902161929
"hurry" 0.0404441503051695 0.00905464210195527
"lighted" 0 0.0149135281679263
"lived" 0.0110302228105008 0.0133156501499342
"noticed" 0.0294139274946687 0.0106525201199474
"object" 0 0.0149135281679263
"raised" 0.00735348187366718 0.0138482761559316
"red" 0.00735348187366718 0.0138482761559316
"remark" 0.0367674093683359 0.00958726810795264
"running" 0.0294139274946687 0.0106525201199474
"safe" 0.00735348187366718 0.0138482761559316
"sarah" 0 0.0149135281679263
"surprised" 0.0257371865578351 0.0111851461259447
"themselves" 0.0110302228105008 0.0133156501499342
"view" 0 0.0149135281679263
"wife" 0.00367674093683359 0.014380902161929
"windows" 0 0.0149135281679263
"worth" 0.0147069637473344 0.0127830241439369
"wretched" 0.00735348187366718 0.0138482761559316
"year" 0.00735348187366718 0.0138482761559316
"expression" 0.00367674093683359 0.0138482761559316
"fortune" 0 0.014380902161929
"game" 0.0477976321788367 0.00745676408396316
"god" 0 0.014380902161929
"knows" 0.00735348187366718 0.0133156501499342
"married" 0 0.014380902161929
"neither" 0.00735348187366718 0.0133156501499342
"nobody" 0.0294139274946687 0.01011989411395
"paid" 0 0.014380902161929
"reading" 0.0110302228105008 0.0127830241439369
"retorted" 0 0.014380902161929
"sea" 0.0477976321788367 0.00745676408396316
"walking" 0.018383704684168 0.0117177721319421
"action" 0 0.0138482761559316
"become" 0.018383704684168 0.0111851461259447
"bread" 0 0.0138482761559316
"caught" 0.0110302228105008 0.0122503981379395
"cry" 0.0110302228105008 0.0122503981379395
"distance" 0.0294139274946687 0.00958726810795264
"easy" 0.00735348187366718 0.0127830241439369
"fear" 0.0147069637473344 0.0117177721319421
"finished" 0.0441208912420031 0.00745676408396316
"greatest" 0 0.0138482761559316
"living" 0.00735348187366718 0.0127830241439369
"magwitch" 0 0.0138482761559316
"nearly" 0.0404441503051695 0.00798939008996053
"necessary" 0 0.0138482761559316
"pair" 0.018383704684168 0.0111851461259447
"pleasant" 0.00367674093683359 0.0133156501499342
"remained" 0.0110302228105008 0.0122503981379395
"resolved" 0 0.0138482761559316
"road" 0 0.0138482761559316
"scarcely" 0 0.0138482761559316
"six" 0.00735348187366718 0.0127830241439369
"son" 0.00367674093683359 0.0133156501499342
"speaking" 0.018383704684168 0.0111851461259447
"surprise" 0.018383704684168 0.0111851461259447
"touch" 0.00367674093683359 0.0133156501499342
"trial" 0.0367674093683359 0.0085220160959579
"trouble" 0.0220604456210015 0.0106525201199474
"bank" 0.0110302228105008 0.0117177721319421
"beyond" 0 0.0133156501499342
"blood" 0 0.0133156501499342
"bound" 0.00367674093683359 0.0127830241439369
"file" 0 0.0133156501499342
"finger" 0.018383704684168 0.0106525201199474
"front" 0.00735348187366718 0.0122503981379395
"growing" 0.0404441503051695 0.00745676408396316
"honor" 0 0.0133156501499342
"ill" 0.00735348187366718 0.0122503981379395
"judge" 0.0147069637473344 0.0111851461259447
"length" 0.00367674093683359 0.0127830241439369
"mention" 0 0.0133156501499342
"order" 0.0110302228105008 0.0117177721319421
"otherwise" 0.0147069637473344 0.0111851461259447
"remarked" 0.0367674093683359 0.00798939008996053
"silent" 0.0257371865578351 0.00958726810795264
"started" 0.00735348187366718 0.0122503981379395
"story" 0.0294139274946687 0.00905464210195527
"stranger" 0 0.0133156501499342
"temple" 0 0.0133156501499342
"threw" 0.00735348187366718 0.0122503981379395
"warn" 0 0.0133156501499342
"witness" 0.0367674093683359 0.00798939008996053
"coarse" 0 0.0127830241439369
"danger" 0 0.0127830241439369
"dressed" 0.00367674093683359 0.0122503981379395
"dry" 0.0294139274946687 0.0085220160959579
"forgotten" 0.0220604456210015 0.00958726810795264
"girl" 0.0147069637473344 0.0106525201199474
"gloves" 0.0404441503051695 0.0069241380779658
"happy" 0.00367674093683359 0.0122503981379395
"information" 0 0.0127830241439369
"liked" 0.0220604456210015 0.00958726810795264
"mad" 0.0551511140525039 0.00479363405397632
"parlor" 0 0.0127830241439369
"passage" 0.0147069637473344 0.0106525201199474
"past" 0.00367674093683359 0.0122503981379395
"quietly" 0.018383704684168 0.01011989411395
"remembrance" 0 0.0127830241439369
"return" 0 0.0127830241439369
"rooms" 0 0.0127830241439369
"second" 0.0147069637473344 0.0106525201199474
"shop" 0 0.0127830241439369
"straight" 0.00735348187366718 0.0117177721319421
"talked" 0 0.0127830241439369
"thousand" 0.00735348187366718 0.0117177721319421
"to-day" 0.0110302228105008 0.0111851461259447
"truth" 0.00367674093683359 0.0122503981379395
"twenty" 0.00367674093683359 0.0122503981379395
"ways" 0.00367674093683359 0.0122503981379395
"wore" 0.00367674093683359 0.0122503981379395
"afore" 0.00367674093683359 0.0117177721319421
"barnard" 0 0.0122503981379395
"besides" 0.0147069637473344 0.01011989411395
"bless" 0 0.0122503981379395
"bringing" 0.0110302228105008 0.0106525201199474
"butter" 0.0110302228105008 0.0106525201199474
"cause" 0.0110302228105008 0.0106525201199474
"chambers" 0 0.0122503981379395
"clara" 0 0.0122503981379395
"deep" 0.0257371865578351 0.0085220160959579
"dreadful" 0.00735348187366718 0.0111851461259447
"faces" 0.018383704684168 0.00958726810795264
"gentlemen" 0 0.0122503981379395
"makes" 0.0404441503051695 0.00639151207196843
"matthew" 0 0.0122503981379395
"notion" 0.0110302228105008 0.0106525201199474
"obliged" 0.0110302228105008 0.0106525201199474
"opposite" 0.00367674093683359 0.0117177721319421
"possible" 0.00367674093683359 0.0117177721319421
"reply" 0.018383704684168 0.00958726810795264
"rum" 0 0.0122503981379395
"seem" 0.0294139274946687 0.00798939008996053
"ships" 0 0.0122503981379395
"smile" 0.00735348187366718 0.0111851461259447
"staircase" 0 0.0122503981379395
"sudden" 0.018383704684168 0.00958726810795264
"ten" 0.0220604456210015 0.00905464210195527
"twice" 0.018383704684168 0.00958726810795264
"walworth" 0 0.0122503981379395
"wooden" 0.00367674093683359 0.0117177721319421
"altogether" 0.018383704684168 0.00905464210195527
"bargemen" 0 0.0117177721319421
"breath" 0.0147069637473344 0.00958726810795264
"charge" 0 0.0117177721319421
"churchyard" 0 0.0117177721319421
"countenance" 0 0.0117177721319421
"crossed" 0.0110302228105008 0.01011989411395
"difficult" 0.00735348187366718 0.0106525201199474
"fine" 0.00735348187366718 0.0106525201199474
"form" 0.00367674093683359 0.0111851461259447
"grave" 0.0110302228105008 0.01011989411395
"grow" 0.0477976321788367 0.00479363405397632
"grown" 0.0257371865578351 0.00798939008996053
"landlord" 0 0.0117177721319421
"longer" 0.0110302228105008 0.01011989411395
"mist" 0 0.0117177721319421
"private" 0 0.0117177721319421
"questions" 0.0147069637473344 0.00958726810795264
"roof" 0.0220604456210015 0.0085220160959579
"spoken" 0.00367674093683359 0.0111851461259447
"start" 0 0.0117177721319421
"suit" 0.0110302228105008 0.01011989411395
"upstairs" 0.00367674093683359 0.0111851461259447
"whatever" 0.0110302228105008 0.01011989411395
"worked" 0 0.0117177721319421
"wrote" 0.0110302228105008 0.01011989411395
"although" 0 0.0111851461259447
"awful" 0 0.0111851461259447
"beat" 0.0147069637473344 0.00905464210195527
"beer" 0 0.0111851461259447
"breast" 0 0.0111851461259447
"brewery" 0 0.0111851461259447
"calling" 0.00367674093683359 0.0106525201199474
"coat" 0 0.0111851461259447
"dull" 0.0110302228105008 0.00958726810795264
"entered" 0 0.0111851461259447
"falling" 0.00735348187366718 0.01011989411395
"feelings" 0.00735348187366718 0.01011989411395
"hubble" 0 0.0111851461259447
"hurried" 0.0404441503051695 0.00532626005997369
"inn" 0 0.0111851461259447
"interest" 0.00367674093683359 0.0106525201199474
"merely" 0.00735348187366718 0.01011989411395
"mum" 0 0.0111851461259447
"murder" 0.00367674093683359 0.0106525201199474
"note" 0 0.0111851461259447
"opening" 0.0110302228105008 0.00958726810795264
"pass" 0.00367674093683359 0.0106525201199474
"perfectly" 0.0147069637473344 0.00905464210195527
"pleasure" 0.00735348187366718 0.01011989411395
"pulled" 0.00367674093683359 0.0106525201199474
"relief" 0.00735348187366718 0.01011989411395
"rich" 0.00367674093683359 0.0106525201199474
"service" 0 0.0111851461259447
"soul" 0 0.0111851461259447
"stay" 0.018383704684168 0.0085220160959579
"stronger" 0 0.0111851461259447
"suspicion" 0 0.0111851461259447
"waiter" 0 0.0111851461259447
"wild" 0.00735348187366718 0.01011989411395
"barley" 0 0.0106525201199474
"blow" 0.00735348187366718 0.00958726810795264
"bottom" 0.0147069637473344 0.0085220160959579
"cards" 0.0110302228105008 0.00905464210195527
"castle" 0 0.0106525201199474
"closed" 0.00735348187366718 0.00958726810795264
"comes" 0.00735348187366718 0.00958726810795264
"convicts" 0 0.0106525201199474
"determined" 0 0.0106525201199474
"fixed" 0.00367674093683359 0.01011989411395
"forward" 0 0.0106525201199474
"goes" 0.0257371865578351 0.0069241380779658
"hadn" 0.0294139274946687 0.00639151207196843
"handsome" 0.00367674093683359 0.01011989411395
"hoped" 0.00367674093683359 0.01011989411395
"hurt" 0.0110302228105008 0.00905464210195527
"impossible" 0.0110302228105008 0.00905464210195527
"instantly" 0.018383704684168 0.00798939008996053
"interrupted" 0.0330906684315023 0.00585888606597106
"jolly" 0 0.0106525201199474
"key" 0.0330906684315023 0.00585888606597106
"knocked" 0.00367674093683359 0.01011989411395
"laughing" 0.00735348187366718 0.00958726810795264
"ma" 0.0110302228105008 0.00905464210195527
"majesty" 0.0441208912420031 0.00426100804797895
"miles" 0.0110302228105008 0.00905464210195527
"nearer" 0.018383704684168 0.00798939008996053
"noise" 0.0110302228105008 0.00905464210195527
"particularly" 0 0.0106525201199474
"personal" 0.00735348187366718 0.00958726810795264
"pity" 0.0110302228105008 0.00905464210195527
"pleased" 0.0257371865578351 0.0069241380779658
"rising" 0.00367674093683359 0.01011989411395
"sharp" 0.0220604456210015 0.00745676408396316
"shoulders" 0.0147069637473344 0.0085220160959579
"smoke" 0.00367674093683359 0.01011989411395
"spirits" 0 0.0106525201199474
"stopping" 0.00367674093683359 0.01011989411395
"surely" 0 0.0106525201199474
"terrible" 0 0.0106525201199474
"throwing" 0.00735348187366718 0.00958726810795264
"tired" 0.0257371865578351 0.0069241380779658
"wished" 0 0.0106525201199474
"written" 0.0220604456210015 0.00745676408396316
"yard" 0 0.0106525201199474
"age" 0.0147069637473344 0.00798939008996053
"aware" 0 0.01011989411395
"body" 0.00735348187366718 0.00905464210195527
"capital" 0.0147069637473344 0.00798939008996053
"ceiling" 0.00367674093683359 0.00958726810795264
"conscious" 0 0.01011989411395
"continued" 0.0330906684315023 0.00532626005997369
"cook" 0.0477976321788367 0.00319575603598421
"difficulty" 0.0147069637473344 0.00798939008996053
"directly" 0.00735348187366718 0.00905464210195527
"dismal" 0 0.01011989411395
"dread" 0 0.01011989411395
"exclaimed" 0.0220604456210015 0.0069241380779658
"flopson" 0 0.01011989411395
"folded" 0.0110302228105008 0.0085220160959579
"free" 0.0110302228105008 0.0085220160959579
"hanging" 0.0110302228105008 0.0085220160959579
"heads" 0.0367674093683359 0.00479363405397632
"highly" 0 0.01011989411395
"instant" 0 0.01011989411395
"intention" 0 0.01011989411395
"jury" 0.062504595926171 0.00106525201199474
"lasted" 0.00735348187366718 0.00905464210195527
"monday" 0 0.01011989411395
"moved" 0.018383704684168 0.00745676408396316
"number" 0.018383704684168 0.00745676408396316
"pain" 0 0.01011989411395
"passing" 0.00367674093683359 0.00958726810795264
"pie" 0.00735348187366718 0.00905464210195527
"presented" 0.00367674093683359 0.00958726810795264
"prison" 0.00367674093683359 0.00958726810795264
"rate" 0.0330906684315023 0.00532626005997369
"save" 0.00367674093683359 0.00958726810795264
"shake" 0.00367674093683359 0.00958726810795264
"shoes" 0.0257371865578351 0.00639151207196843
"single" 0 0.01011989411395
"society" 0 0.01011989411395
"soup" 0.0661813368630046 0.000532626005997369
"sun" 0.00735348187366718 0.00905464210195527
"temper" 0.018383704684168 0.00745676408396316
"thanked" 0.00367674093683359 0.00958726810795264
"wasn" 0.0404441503051695 0.00426100804797895
"wide" 0.00735348187366718 0.00905464210195527
"working" 0 0.01011989411395
"yellow" 0 0.01011989411395
"according" 0 0.00958726810795264
"acquaintance" 0 0.00958726810795264
"anxious" 0.0110302228105008 0.00798939008996053
"beside" 0 0.00958726810795264
"bridge" 0 0.00958726810795264
"caused" 0.00735348187366718 0.0085220160959579
"chimney" 0.0220604456210015 0.00639151207196843
"communication" 0 0.00958726810795264
"condition" 0 0.00958726810795264
"considering" 0.0110302228105008 0.00798939008996053
"creature" 0.0147069637473344 0.00745676408396316
"daughter" 0.00367674093683359 0.00905464210195527
"doesn" 0.0588278549893375 0.00106525201199474
"earth" 0.0147069637473344 0.00745676408396316
"easily" 0.0110302228105008 0.00798939008996053
"eight" 0 0.00958726810795264
"equal" 0 0.00958726810795264
"extraordinary" 0.00735348187366718 0.0085220160959579
"follow" 0.00735348187366718 0.0085220160959579
"gradually" 0 0.00958726810795264
"greater" 0 0.00958726810795264
"hastily" 0.0588278549893375 0.00106525201199474
"loved" 0 0.00958726810795264
"occasions" 0 0.00958726810795264
"occurred" 0.00735348187366718 0.0085220160959579
"ordered" 0.0147069637473344 0.00745676408396316
"ourselves" 0.00367674093683359 0.00905464210195527
"places" 0.00735348187366718 0.0085220160959579
"played" 0.00367674093683359 0.00905464210195527
"possibly" 0.0110302228105008 0.00798939008996053
"rose" 0.00367674093683359 0.00905464210195527
"sake" 0 0.00958726810795264
"seems" 0.018383704684168 0.0069241380779658
"seven" 0.0220604456210015 0.00639151207196843
"shouldn" 0.018383704684168 0.0069241380779658
"spot" 0.00367674093683359 0.00905464210195527
"strength" 0.00367674093683359 0.00905464210195527
"thick" 0.00367674093683359 0.00905464210195527
"throat" 0.00735348187366718 0.0085220160959579
"wait" 0.00367674093683359 0.00905464210195527
"weak" 0.00735348187366718 0.0085220160959579
"wondering" 0.0257371865578351 0.00585888606597106
"wot" 0 0.00958726810795264
"affairs" 0 0.00905464210195527
"aloud" 0.018383704684168 0.00639151207196843
"angry" 0.018383704684168 0.00639151207196843
"arrived" 0.00367674093683359 0.0085220160959579
"ashamed" 0.00735348187366718 0.00798939008996053
"asking" 0.018383704684168 0.00639151207196843
"ay" 0 0.00905464210195527
"below" 0.0110302228105008 0.00745676408396316
"betwixt" 0 0.00905464210195527
"board" 0 0.00905464210195527
"break" 0.00735348187366718 0.00798939008996053
